DayOfWeek,Date,Sales,Open,Promo,SchoolHoliday,StateHoliday_0,StateHoliday_a,StateHoliday_b,StateHoliday_c,dow_sin,dow_cos,Year_Normalized,day_year,day_year_sin,day_year_cos,is_weekend
1,2014-07-21,5875.0,1,0,1,0,0,0,0,0.7818314824680298,0.6234898018587336,0.5,202,-0.3271603271220951,-0.9449688462364056,0
2,2014-07-22,5541.0,1,0,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.5,203,-0.34336687399638804,-0.939201357453208,0
3,2014-07-23,5388.0,1,0,1,0,0,0,0,0.43388373911755823,-0.900968867902419,0.5,204,-0.3594718130884232,-0.9331559438780432,0
4,2014-07-24,5610.0,1,0,1,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.5,205,-0.3754703786876202,-0.9268343944460494,0
5,2014-07-25,5246.0,1,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.5,206,-0.3913578365610259,-0.9202385798054075,0
6,2014-07-26,5033.0,1,0,0,0,0,0,0,-0.7818314824680299,0.6234898018587334,0.5,207,-0.4071294853542516,-0.9133704517637858,1
7,2014-07-27,11045.0,1,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.5,208,-0.4227806579826773,-0.9062320427107697,1
1,2014-07-28,7915.0,1,1,1,0,0,0,0,0.7818314824680298,0.6234898018587336,0.5,209,-0.4383067230125192,-0.898825465016444,0
2,2014-07-29,7078.0,1,1,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.5,210,-0.45370308603134424,-0.8911529104063088,0
3,2014-07-30,7207.0,1,1,1,0,0,0,0,0.43388373911755823,-0.900968867902419,0.5,211,-0.46896519100763184,-0.8832166493127127,0
4,2014-07-31,8121.0,1,1,1,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.5,212,-0.48408852163897587,-0.8750190302029955,0
5,2014-08-01,7855.0,1,1,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.5,213,-0.4990686026885319,-0.8665624788845385,0
6,2014-08-02,5845.0,1,0,0,0,0,0,0,-0.7818314824680299,0.6234898018587334,0.5,214,-0.5139010013093103,-0.8578494977869301,1
7,2014-08-03,12265.0,1,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.5,215,-0.5285813283559292,-0.8488826652214553,1
1,2014-08-04,8779.0,1,1,1,0,0,0,0,0.7818314824680298,0.6234898018587336,0.5,216,-0.5431052396834317,-0.8396646346181327,0
2,2014-08-05,7055.0,1,1,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.5,217,-0.5574684374327892,-0.8301981337405212,0
3,2014-08-06,7098.0,1,1,1,0,0,0,0,0.43388373911755823,-0.900968867902419,0.5,218,-0.5716666713027052,-0.8204859638785327,0
4,2014-08-07,6605.0,1,1,1,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.5,219,-0.5856957398073508,-0.8105309990194823,0
5,2014-08-08,6565.0,1,1,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.5,220,-0.5995514915196489,-0.8003361849976323,0
6,2014-08-09,5242.0,1,0,0,0,0,0,0,-0.7818314824680299,0.6234898018587334,0.5,221,-0.6132298262997502,-0.7899045386224707,1
7,2014-08-10,12129.0,1,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.5,222,-0.6267266965083301,-0.7792391467859886,1
1,2014-08-11,6113.0,1,0,1,0,0,0,0,0.7818314824680298,0.6234898018587336,0.5,223,-0.6400381082043503,-0.7683431655492202,0
2,2014-08-12,5729.0,1,0,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.5,224,-0.65316012232693,-0.7572198192083127,0
3,2014-08-13,6111.0,1,0,1,0,0,0,0,0.43388373911755823,-0.900968867902419,0.5,225,-0.666088855860977,-0.7458723993404063,0
4,2014-08-14,5290.0,1,0,1,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.5,226,-0.6788204829862355,-0.734304263829602,0
5,2014-08-15,5632.0,1,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.5,227,-0.6913512362094071,-0.722518835873311,0
6,2014-08-16,4420.0,1,0,0,0,0,0,0,-0.7818314824680299,0.6234898018587334,0.5,228,-0.7036774074790128,-0.7105196029692745,1
7,2014-08-17,11707.0,1,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.5,229,-0.7157953492826642,-0.6983101158835584,1
1,2014-08-18,8270.0,1,1,1,0,0,0,0,0.7818314824680298,0.6234898018587336,0.5,230,-0.7277014757264236,-0.6858939875998223,0
2,2014-08-19,7415.0,1,1,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.5,231,-0.7393922635959241,-0.673274892250183,0
3,2014-08-20,6514.0,1,1,1,0,0,0,0,0.43388373911755823,-0.900968867902419,0.5,232,-0.7508642533989489,-0.6604565640279754,0
4,2014-08-21,6506.0,1,1,1,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.5,233,-0.7621140503891487,-0.6474427960827475,0
5,2014-08-22,6658.0,1,1,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.5,234,-0.7731383255706026,-0.6342374393978054,0
6,2014-08-23,5460.0,1,0,0,0,0,0,0,-0.7818314824680299,0.6234898018587334,0.5,235,-0.7839338166829201,-0.620844401650647,1
7,2014-08-24,12063.0,1,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.5,236,-0.7944973291665992,-0.6072676460566135,1
1,2014-08-25,6306.0,1,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.5,237,-0.8048257371083452,-0.593511190196115,0
2,2014-08-26,5693.0,1,0,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.5,238,-0.8149159841660791,-0.5795791048257612,0
3,2014-08-27,5146.0,1,0,0,0,0,0,0,0.43388373911755823,-0.900968867902419,0.5,239,-0.8247650844733614,-0.5654755126737576,0
4,2014-08-28,6016.0,1,0,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.5,240,-0.8343701235229538,-0.5512045872199277,0
5,2014-08-29,6336.0,1,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.5,241,-0.8437282590292712,-0.5367705514607103,0
6,2014-08-30,5795.0,1,0,0,0,0,0,0,-0.7818314824680299,0.6234898018587334,0.5,242,-0.8528367217694595,-0.522177676659508,1
7,2014-08-31,14336.0,1,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.5,243,-0.8616928164028522,-0.5074302810827518,1
1,2014-09-01,9215.0,1,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.5,244,-0.8702939222685674,-0.49253272872205434,0
2,2014-09-02,7576.0,1,1,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.5,245,-0.8786374941610001,-0.4774894280028391,0
3,2014-09-03,7475.0,1,1,0,0,0,0,0,0.43388373911755823,-0.900968867902419,0.5,246,-0.886721063082993,-0.46230483047981086,0
4,2014-09-04,6490.0,1,1,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.5,247,-0.8945422369764496,-0.4469834295196741,0
5,2014-09-05,6727.0,1,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.5,248,-0.9020987014301837,-0.43152975897147144,0
6,2014-09-06,5170.0,1,0,0,0,0,0,0,-0.7818314824680299,0.6234898018587334,0.5,249,-0.9093882203647925,-0.4159483918249421,1
7,2014-09-07,8080.0,1,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.5,250,-0.9164086366943458,-0.4002439388573056,1
1,2014-09-08,5962.0,1,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.5,251,-0.9231578729647039,-0.38442104726885545,0
2,2014-09-09,5318.0,1,0,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.5,252,-0.9296339319682695,-0.3684843993077793,0
3,2014-09-10,5329.0,1,0,0,0,0,0,0,0.43388373911755823,-0.900968867902419,0.5,253,-0.9358348973349941,-0.35243871088460327,0
4,2014-09-11,5659.0,1,0,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.5,254,-0.9417589340994617,-0.33628873017668287,0
5,2014-09-12,5446.0,1,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.5,255,-0.9474042892438845,-0.32003923622313857,0
6,2014-09-13,5082.0,1,0,0,0,0,0,0,-0.7818314824680299,0.6234898018587334,0.5,256,-0.9527692922168511,-0.30369503751065885,1
7,2014-09-14,12609.0,1,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.5,257,-0.9578523554276669,-0.28726097055059635,1
1,2014-09-15,7614.0,1,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.5,258,-0.9626519747161487,-0.2707418984477642,0
2,2014-09-16,6651.0,1,1,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.5,259,-0.9671667297977312,-0.2541427094613622,0
3,2014-09-17,6559.0,1,1,0,0,0,0,0,0.43388373911755823,-0.900968867902419,0.5,260,-0.97139528468375,-0.23746831555846842,0
4,2014-09-18,5971.0,1,1,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.5,261,-0.9753363880767837,-0.2207236509605022,0
5,2014-09-19,6650.0,1,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.5,262,-0.9789888737409319,-0.20391367068311472,0
6,2014-09-20,5183.0,1,0,0,0,0,0,0,-0.7818314824680299,0.6234898018587334,0.5,263,-0.9823516608469237,-0.18704334906991657,1
7,2014-09-21,11875.0,1,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.5,264,-0.9854237542919524,-0.17011767832049052,1
1,2014-09-22,5641.0,1,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.5,265,-0.9882042449941422,-0.15314166701312007,0
2,2014-09-23,5052.0,1,0,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.5,266,-0.9906923101615609,-0.13612033862266704,0
3,2014-09-24,4773.0,1,0,0,0,0,0,0,0.43388373911755823,-0.900968867902419,0.5,267,-0.9928872135356962,-0.11905873003404988,0
4,2014-09-25,5202.0,1,0,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.5,268,-0.994788305609327,-0.10196189005174576,0
5,2014-09-26,6038.0,1,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.5,269,-0.9963950238187231,-0.08483487790576538,0
6,2014-09-27,5260.0,1,0,0,0,0,0,0,-0.7818314824680299,0.6234898018587334,0.5,270,-0.9977068927101168,-0.06768276175455162,1
7,2014-09-28,11147.0,1,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.5,271,-0.9987235240803972,-0.050510617185222886,1
1,2014-09-29,8273.0,1,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.5,272,-0.9994446170919858,-0.033323525711631344,0
2,2014-09-30,8594.0,1,1,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.5,273,-0.9998699583618592,-0.016126573270657762,0
3,2014-10-01,7653.0,1,1,0,0,0,0,0,0.43388373911755823,-0.900968867902419,0.5,274,-0.9999994220246925,0.001075151282798226,0
4,2014-10-02,8067.0,1,1,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.5,275,-0.999832969770105,0.018276557681691223,0
5,2014-10-03,13076.0,1,1,0,1,1,0,0,-0.9749279121818236,-0.2225209339563146,0.5,276,-0.9993706508539969,0.03547255575312556,0
6,2014-10-04,6511.0,1,0,0,0,0,0,0,-0.7818314824680299,0.6234898018587334,0.5,277,-0.9986126020839734,0.052658056924614005,1
7,2014-10-05,7923.0,1,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.5,278,-0.9975590477788613,0.06982797572987089,1
1,2014-10-06,8206.0,1,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.5,279,-0.9962102997023297,0.0869772313136861,0
2,2014-10-07,7174.0,1,1,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.5,280,-0.9945667569706337,0.1041007489354256,0
3,2014-10-08,6685.0,1,1,0,0,0,0,0,0.43388373911755823,-0.900968867902419,0.5,281,-0.9926289059345095,0.121193461470736,0
4,2014-10-09,6887.0,1,1,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.5,282,-0.9903973200352558,0.1382503109109819,0
5,2014-10-10,7435.0,1,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.5,283,-0.9878726596350429,0.15526624985999563,0
6,2014-10-11,6096.0,1,0,0,0,0,0,0,-0.7818314824680299,0.6234898018587334,0.5,284,-0.9850556718215013,0.172236243027682,1
7,2014-10-12,13117.0,1,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.5,285,-0.981947190186646,0.18915526872004093,1
1,2014-10-13,6414.0,1,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.5,286,-0.9785481345802031,0.20601832032517084,0
2,2014-10-14,5827.0,1,0,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.5,287,-0.9748595108374125,0.22282040779479959,0
3,2014-10-15,5185.0,1,0,0,0,0,0,0,0.43388373911755823,-0.900968867902419,0.5,288,-0.9708824104813836,0.23955655912092708,0
4,2014-10-16,6304.0,1,0,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.5,289,-0.9666180104000972,0.2562218218071163,0
5,2014-10-17,6711.0,1,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.5,290,-0.9620675724981452,0.27281126433401914,0
6,2014-10-18,4563.0,1,0,0,0,0,0,0,-0.7818314824680299,0.6234898018587334,0.5,291,-0.957232443323312,0.28931997761869527,1
7,2014-10-19,10221.0,1,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.5,292,-0.9521140536681102,0.3057430764672831,1
1,2014-10-20,8521.0,1,1,1,0,0,0,0,0.7818314824680298,0.6234898018587336,0.5,293,-0.9467139181463862,0.3220757010206104,0
2,2014-10-21,6780.0,1,1,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.5,294,-0.9410336347451197,0.3383130181923076,0
3,2014-10-22,6518.0,1,1,1,0,0,0,0,0.43388373911755823,-0.900968867902419,0.5,295,-0.9350748843515574,0.3544502230989869,0
4,2014-10-23,6913.0,1,1,1,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.5,296,-0.9288394302558068,0.3704825404820963,0
5,2014-10-24,6956.0,1,1,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.5,297,-0.9223291176290545,0.3864052261209853,0
6,2014-10-25,5209.0,1,0,0,0,0,0,0,-0.7818314824680299,0.6234898018587334,0.5,298,-0.9155458729775467,0.40221356823680365,1
7,2014-10-26,10524.0,1,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.5,299,-0.9084917035725082,0.41790288888678667,1
1,2014-10-27,5708.0,1,0,1,0,0,0,0,0.7818314824680298,0.6234898018587336,0.5,300,-0.9011686968561569,0.4334685453485363,0
2,2014-10-28,5977.0,1,0,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.5,301,-0.8935790198239952,0.4489059314938798,0
3,2014-10-29,5227.0,1,0,1,0,0,0,0,0.43388373911755823,-0.900968867902419,0.5,302,-0.8857249183835637,0.4642104791518923,0
4,2014-10-30,5862.0,1,0,1,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.5,303,-0.8776087166898392,0.4793776594606945,0
5,2014-10-31,6722.0,1,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.5,304,-0.8692328164574792,0.49440298420761813,0
6,2014-11-01,5865.0,1,0,0,0,0,0,0,-0.7818314824680299,0.6234898018587334,0.5,305,-0.8605996962501181,0.5092820071573356,1
7,2014-11-02,11557.0,1,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.5,306,-0.8517119107469189,0.5240103253675756,1
1,2014-11-03,8670.0,1,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.5,307,-0.8425720899866032,0.5385835804920232,0
2,2014-11-04,7020.0,1,1,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.5,308,-0.8331829385891785,0.5529974600700271,0
3,2014-11-05,6855.0,1,1,0,0,0,0,0,0.43388373911755823,-0.900968867902419,0.5,309,-0.8235472349556007,0.5672476988027229,0
4,2014-11-06,5491.0,1,1,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.5,310,-0.8136678304455991,0.5813300798152042,0
5,2014-11-07,6856.0,1,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.5,311,-0.8035476485339116,0.5952404359043674,0
6,2014-11-08,5201.0,1,0,0,0,0,0,0,-0.7818314824680299,0.6234898018587334,0.5,312,-0.7931896839451843,0.6089746507720486,1
7,2014-11-09,7487.0,1,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.5,313,-0.7825970017677834,0.6225286602431057,1
1,2014-11-10,8308.0,1,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.5,314,-0.7717727365467836,0.6358984534680745,0
2,2014-11-11,6606.0,1,1,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.5,315,-0.7607200913564104,0.6490800741100398,0
3,2014-11-12,6883.0,1,1,0,0,0,0,0,0.43388373911755823,-0.900968867902419,0.5,316,-0.7494423368521954,0.6620696215153815,0
4,2014-11-13,6702.0,1,1,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.5,317,-0.7379428103031386,0.6748632518680403,0
5,2014-11-14,6970.0,1,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.5,318,-0.7262249146041543,0.6874571793269664,0
6,2014-11-15,5552.0,1,0,0,0,0,0,0,-0.7818314824680299,0.6234898018587334,0.5,319,-0.7142921172691032,0.699847677146407,1
7,2014-11-16,12932.0,1,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.5,320,-0.7021479494046978,0.7120310787787131,1
1,2014-11-17,6051.0,1,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.5,321,-0.6897960046655887,0.7240037789593305,0
2,2014-11-18,6086.0,1,0,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.5,322,-0.6772399381909491,0.7357622347736527,0
3,2014-11-19,6061.0,1,0,0,0,0,0,0,0.43388373911755823,-0.900968867902419,0.5,323,-0.6644834655228552,0.7473029667054296,0
4,2014-11-20,5395.0,1,0,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.5,324,-0.6515303615068021,0.75862255966641,0
5,2014-11-21,6193.0,1,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.5,325,-0.6383844591746642,0.7697176640069211,0
6,2014-11-22,5787.0,1,0,0,0,0,0,0,-0.7818314824680299,0.6234898018587334,0.5,326,-0.6250496486104377,0.7805849965070866,1
7,2014-11-23,12060.0,1,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.5,327,-0.6115298757991053,0.7912213413483807,1
1,2014-11-24,8259.0,1,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.5,328,-0.5978291414589552,0.801623551065242,0
2,2014-11-25,7636.0,1,1,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.5,329,-0.5839514998576998,0.8117885474764613,0
3,2014-11-26,7496.0,1,1,0,0,0,0,0,0.43388373911755823,-0.900968867902419,0.5,330,-0.5699010576127624,0.8217133225960589,0
4,2014-11-27,7719.0,1,1,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.5,331,-0.5556819724760489,0.8313949395234058,0
5,2014-11-28,8836.0,1,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.5,332,-0.5412984521036173,0.8408305333122887,0
6,2014-11-29,7461.0,1,0,0,0,0,0,0,-0.7818314824680299,0.6234898018587334,0.5,333,-0.5267547528105542,0.8500173118187018,1
7,2014-11-30,15386.0,1,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.5,334,-0.5120551783114646,0.8589525565270845,1
1,2014-12-01,9096.0,1,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.5,335,-0.4972040784469378,0.8676336233547726,0
2,2014-12-02,7245.0,1,1,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.5,336,-0.4822058478963526,0.8760579434344281,0
3,2014-12-03,9119.0,1,1,0,0,0,0,0,0.43388373911755823,-0.900968867902419,0.5,337,-0.46706492487743034,0.8842230238742036,0
4,2014-12-04,8249.0,1,1,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.5,338,-0.451785789832884,0.8921264484954345,0
5,2014-12-05,9835.0,1,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.5,339,-0.4363729641045924,0.8997658785476209,0
6,2014-12-06,6101.0,1,0,0,0,0,0,0,-0.7818314824680299,0.6234898018587334,0.5,340,-0.42083100859565564,0.9071390534005044,1
7,2014-12-07,8394.0,1,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.5,341,-0.4051645224207563,0.9142437912130223,1
1,2014-12-08,6960.0,1,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.5,342,-0.3893781415452015,0.9210779895789526,0
2,2014-12-09,5821.0,1,0,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.5,343,-0.37347653741307074,0.9276396261490467,0
3,2014-12-10,5683.0,1,0,0,0,0,0,0,0.43388373911755823,-0.900968867902419,0.5,344,-0.3574644155648614,0.9339267592294762,0
4,2014-12-11,6044.0,1,0,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.5,345,-0.34134651424503615,0.9399375283564133,0
5,2014-12-12,6610.0,1,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.5,346,-0.3251276029999093,0.9456701548465688,0
6,2014-12-13,6764.0,1,0,0,0,0,0,0,-0.7818314824680299,0.6234898018587334,0.5,347,-0.30881248126625377,0.9511229423235357,1
7,2014-12-14,13194.0,1,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.5,348,-0.29240597695107734,0.9562942772197719,1
1,2014-12-15,9509.0,1,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.5,349,-0.27591294500296043,0.9611826292540837,0
2,2014-12-16,8282.0,1,1,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.5,350,-0.2593382659754056,0.9657865518844574,0
3,2014-12-17,8513.0,1,1,0,0,0,0,0,0.43388373911755823,-0.900968867902419,0.5,351,-0.2426868445825954,0.9701046827361175,0
4,2014-12-18,8765.0,1,1,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.5,352,-0.22596360824801906,0.974135744004672,0
5,2014-12-19,8671.0,1,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.5,353,-0.20917350564635637,0.9778785428342386,0
6,2014-12-20,7533.0,1,0,0,0,0,0,0,-0.7818314824680299,0.6234898018587334,0.5,354,-0.19232150523909483,0.9813319716704275,1
7,2014-12-21,8739.0,1,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.5,355,-0.17541259380427843,0.9844950085880858,1
1,2014-12-22,8088.0,1,0,1,0,0,0,0,0.7818314824680298,0.6234898018587336,0.5,356,-0.15845177496083632,0.9873667175937016,0
2,2014-12-23,8532.0,1,0,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.5,357,-0.14144406768794202,0.9899462489023779,0
3,2014-12-24,3609.0,1,0,1,0,0,0,0,0.43388373911755823,-0.900968867902419,0.5,358,-0.12439450483979998,0.9922328391893008,0
4,2014-12-25,7612.0,1,0,1,1,0,0,1,-0.433883739117558,-0.9009688679024191,0.5,359,-0.10730813165636247,0.9942258118156161,0
5,2014-12-26,9741.0,1,0,1,1,0,0,1,-0.9749279121818236,-0.2225209339563146,0.5,360,-0.09019000427034513,0.9959245770286599,0
6,2014-12-27,5686.0,1,0,0,0,0,0,0,-0.7818314824680299,0.6234898018587334,0.5,361,-0.07304518821104743,0.9973286321364752,1
7,2014-12-28,11914.0,1,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.5,362,-0.05587875690537313,0.9984375616565666,1
1,2014-12-29,6665.0,1,0,1,0,0,0,0,0.7818314824680298,0.6234898018587336,0.5,363,-0.03869579017652689,0.9992510374388481,0
2,2014-12-30,8490.0,1,0,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.5,364,-0.021501372740813793,0.999768818762748,0
3,2014-12-31,5377.0,1,0,1,0,0,0,0,0.43388373911755823,-0.900968867902419,0.5,365,-0.004300592702981974,0.9999907524084426,0
4,2015-01-01,4576.0,1,0,1,1,1,0,0,-0.433883739117558,-0.9009688679024191,1.0,1,0.017201575418260506,0.9998520419557735,0
5,2015-01-02,6252.0,1,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,1.0,2,0.03439806061360801,0.9994082116062598,0
6,2015-01-03,5951.0,1,0,0,0,0,0,0,-0.7818314824680299,0.6234898018587334,1.0,3,0.051584366869408364,0.9986686402879997,1
7,2015-01-04,9957.0,1,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,1.0,4,0.06875540848113941,0.9976335468520451,1
1,2015-01-05,8482.0,1,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,1.0,5,0.08590610426133272,0.9963032375991965,0
2,2015-01-06,6854.0,1,1,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,1.0,6,0.10303137904317879,0.9946781061893646,0
3,2015-01-07,6930.0,1,1,0,0,0,0,0,0.43388373911755823,-0.900968867902419,1.0,7,0.1201261651823505,0.9927586335250793,0
4,2015-01-08,6429.0,1,1,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,1.0,8,0.13718540405660057,0.9905453876091833,0
5,2015-01-09,6974.0,1,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,1.0,9,0.1542040475626894,0.988039023376751,0
6,2015-01-10,5760.0,1,0,0,0,0,0,0,-0.7818314824680299,0.6234898018587334,1.0,10,0.17117705961019986,0.985240282501282,1
7,2015-01-11,10876.0,1,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,1.0,11,0.18809941761179758,0.9821499931752291,1
1,2015-01-12,7967.0,1,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,1.0,12,0.20496611396949532,0.9787690698649216,0
2,2015-01-13,6673.0,1,1,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,1.0,13,0.22177215755648186,0.975098513039961,0
3,2015-01-14,7048.0,1,1,0,0,0,0,0,0.43388373911755823,-0.900968867902419,1.0,14,0.23851257519407648,0.9711394088771653,0
4,2015-01-15,6284.0,1,1,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,1.0,15,0.2551824131233728,0.9668929289391521,0
5,2015-01-16,7343.0,1,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,1.0,16,0.2717767384711357,0.9623603298276545,0
6,2015-01-17,4068.0,1,0,0,0,0,0,0,-0.7818314824680299,0.6234898018587334,1.0,17,0.2882906407095177,0.9575429528116719,1
7,2015-01-18,11754.0,1,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,1.0,18,0.3047192331091634,0.9524422234305676,1
1,2015-01-19,6038.0,1,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,1.0,19,0.321057654185271,0.9470596510722283,0
2,2015-01-20,5057.0,1,0,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,1.0,20,0.3373010691361842,0.9413968285264122,0
3,2015-01-21,5877.0,1,0,0,0,0,0,0,0.43388373911755823,-0.900968867902419,1.0,21,0.3534446712740877,0.9354554315134164,0
4,2015-01-22,5937.0,1,0,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,1.0,22,0.3694836834473831,0.9292372181882051,0
5,2015-01-23,5704.0,1,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,1.0,23,0.38541335945432564,0.9227440286201427,0
6,2015-01-24,5137.0,1,0,0,0,0,0,0,-0.7818314824680299,0.6234898018587334,1.0,24,0.4012289854475009,0.9159777842484877,1
